0 362.0
1 362.4
2 394.20799999999997
3 379.59615999999994
4 382.10056319999984
5 396.7955440639998
6 451.9988327372798
7 445.64134491586543
8 471.91566135601965
9 509.7028638200441
10 569.8673900572533
11 562.326428212994
12 574.7489978436736
13 596.1499769732881
14 656.1036665088262
15 643.0325892121142
16 652.4769690462354
17 692.6021805017978
18 754.9614360303677
19 714.9798564149006
20 681.6563765293914
21 695.5317928342446
22 772.4688615374777
23 748.3604145529947
24 757.6926260297553
25 767.0248375065157
26 776.3570489832763
27 785.6892604600367
28 795.0214719367973
29 804.3536834135577
30 813.6858948903182
31 823.0181063670788
32 832.3503178438392
33 841.6825293205998
34 851.0147407973602
35 860.3469522741208
36 869.6791637508812
37 879.0113752276418
38 888.3435867044022
39 897.6757981811627
40 907.0080096579233
41 916.3402211346837
42 925.6724326114443
43 935.0046440882047
44 944.3368555649652
45 953.6690670417257
46 963.0012785184863
47 972.3334899952467
48 981.6657014720072
49 990.9979129487677
50 1000.3301244255282
51 1009.6623359022888
52 1018.9945473790492
53 1028.3267588558097
54 1037.6589703325703
55 1046.9911818093308
56 1056.3233932860912
57 1065.6556047628517
58 1074.9878162396121
59 1084.3200277163728
60 1093.6522391931333
61 1102.9844506698937
62 1112.3166621466542
63 1121.6488736234146
64 1130.9810851001753
65 1140.3132965769357
66 1149.6455080536962
67 1158.9777195304566
68 1168.309931007217
69 1177.6421424839778
70 1186.9743539607382
71 1196.3065654374986
72 1205.6387769142593
73 1214.9709883910198
