0 362.0
1 385.0
2 432.0
3 341.0
4 381.1174905518026
5 421.216504592299
6 498.83027051015466
7 398.3317247510382
8 439.13735850830585
9 526.5496357035623
10 645.5893264843202
11 506.09421312731257
12 518.0239878675187
13 583.3487643927488
14 719.6374644330507
15 572.8931501768814
16 598.2655836087265
17 698.685781822455
18 846.5419678161376
19 640.4547528092763
20 621.1871451657609
21 688.213657678516
22 853.9126946576578
23 676.5018127745967
24 692.0944766652431
25 771.1654908183895
26 903.9574446728059
27 726.1903134759723
28 742.0116518348739
29 825.800512024121
30 966.8858447610432
31 775.8788141773479
32 791.9288270045047
33 880.4355332298524
34 1029.8142448492808
35 825.5673148787233
36 841.8460021741355
37 935.0705544355836
38 1092.7426449375182
39 875.2558155800988
40 891.7631773437663
41 989.705575641315
42 1155.6710450257556
43 924.9443162814744
44 941.6803525133972
45 1044.3405968470463
46 1218.5994451139932
47 974.6328169828498
48 991.597527683028
49 1098.9756180527777
50 1281.5278452022305
51 1024.3213176842253
52 1041.5147028526587
53 1153.6106392585093
54 1344.456245290468
55 1074.0098183856007
56 1091.4318780222895
57 1208.2456604642407
58 1407.3846453787053
59 1123.6983190869764
60 1141.3490531919203
61 1262.880681669972
62 1470.3130454669426
63 1173.3868197883519
64 1191.2662283615514
65 1317.5157028757035
66 1533.24144555518
67 1223.0753204897273
68 1241.1834035311822
69 1372.1507240814349
70 1596.1698456434176
71 1272.763821191103
72 1291.1005787008128
73 1426.785745287166
