0 362.0
1 385.0
2 432.0
3 341.0
4 381.6236489069897
5 426.8298975880465
6 503.9761490131521
7 405.7710671178481
8 424.25761594303134
9 485.2560425945442
10 582.696111343498
11 472.3712684366742
12 490.31507067608584
13 553.8948770006601
14 663.1780159610812
15 535.988530639675
16 555.6391832682452
17 632.5769667555393
18 755.4869485009759
19 603.8799434807074
20 613.927315680186
21 684.2212881146723
22 811.0373529228875
23 648.0706128738407
24 663.81867355543
25 740.5305385481837
26 869.0330809629863
27 698.8988353664911
28 714.8808156992432
29 796.4187415435844
30 933.4048908514442
31 749.7270578591414
32 765.9429578430564
33 852.3069445389851
34 997.7767007399021
35 800.5552803517918
36 817.0050999868695
37 908.1951475343858
38 1062.1485106283599
39 851.3835028444422
40 868.0672421306828
41 964.0833505297866
42 1126.520320516818
43 902.2117253370925
44 919.1293842744959
45 1019.9715535251872
46 1190.8921304052758
47 953.039947829743
48 970.1915264183091
49 1075.8597565205878
50 1255.2639402937336
51 1003.8681703223933
52 1021.2536685621221
53 1131.7479595159887
54 1319.6357501821915
55 1054.6963928150435
56 1072.3158107059355
57 1187.6361625113893
58 1384.0075600706493
59 1105.524615307694
60 1123.3779528497485
61 1243.5243655067902
62 1448.3793699591072
63 1156.352837800344
64 1174.4400949935616
65 1299.4125685021909
66 1512.7511798475653
67 1207.1810602929947
68 1225.5022371373748
69 1355.3007714975915
70 1577.122989736023
71 1258.0092827856452
72 1276.5643792811882
73 1411.1889744929922
