0.5512117104602074 0.3364960915785762 0.5
0.5381712774123394 0.31160559966448015 1.0
0.551301254348113 0.3219923563962415 1.5
0.5600267250881006 0.32663425715885896 2.0
0.5404426267495284 0.2929351809770903 2.5
0.528206958470665 0.2641414966242953 3.0
0.5154940071772292 0.2370550435874009 3.5
0.5312703520925955 0.24626182642334749 4.0
0.5423957779553366 0.2490456063770946 4.5
0.55683542434347 0.2545859765430492 5.0
0.571149722089871 0.2572271871310432 5.5
0.5858432115100978 0.2577836688035133 6.0
0.5964052578898924 0.26555059525765756 6.5
0.6067621689089278 0.2678583625856239 7.0
0.5924537267632363 0.24054760057156105 0.5
0.6014927218037535 0.24535629447727592 1.0
0.5814746609117278 0.21091048301589227 1.5
0.5691509931001096 0.1819097130579968 2.0
0.5563189072272252 0.15456942964632783 2.5
0.5677109075278026 0.15741991127831956 3.0
0.5824318084830766 0.16306819644239384 3.5
0.592803348229078 0.17069503157706334 4.0
0.6030773852303083 0.17298433259299165 4.5
0.5904481803848334 0.1488787588030822 0.5
0.5993921082176632 0.1536368774954918 1.0
0.5818030255660067 0.1233706979656351 1.5
0.5709107335207761 0.09773832449155098 2.0
0.5825077380284325 0.10064010183205227 2.5
0.5928255328461279 0.1082274149943288 3.0
0.6031173654999273 0.11052068130700471 3.5
0.5912531892166323 0.08787533028508876 0.5
0.6001937293532011 0.09263164674237247 1.0
0.583750404780008 0.0643370151543458 1.5
0.57207500594667 0.039461190895543945 2.0
0.5837165713036403 0.04237411815520991 2.5
0.5940144949043626 0.04994681878169231 3.0
0.6043535021632813 0.05225059672396549 3.5
0.5930669022987761 0.030707675439535256 0.5
0.6020293597511062 0.03547565178403631 1.0
0.5864691552437352 0.008700637278261428 1.5
0.598385356137257 0.011682283246826339 2.0
0.6088936131806132 0.019409655072529113 2.5
0.5977101647545825 -0.001936379341974992 0.5
0.606740016049712 0.002867450143245742 1.0
0.5913799101370045 -0.023563247372854382 1.5
0.6034060908849257 -0.020554082483416662 2.0
0.6139784545167903 -0.012779569115226094 2.5
0.6028651694763786 -0.03399168150612834 0.5
0.611968932774445 -0.029148531256100355 1.0
0.5967628042336327 -0.05531427426185961 1.5
0.607240314007754 -0.04760951280636601 2.0
0.6164383608662505 -0.0427162042389126 0.5
0.6009769839774816 -0.06932116243724079 1.0
0.6115529715977692 -0.06154398412605153 1.5
0.620845012433178 -0.05660067129795564 0.5
0.605131909568867 -0.08363878361346963 1.0
0.6143750823468326 -0.07872146831374474 0.5
0.5993058101426226 -0.10465171760243885 1.0
0.6099173896824458 -0.09684836634980873 1.5
0.5953348453720528 -0.12194108510276078 0.5
0.6058998647658529 -0.1141719724073999 1.0
0.5917525095827988 -0.1385158452700725 0.5
0.6022766776676551 -0.13077677307072086 1.0
0.6115618272319362 -0.12583712635963534 0.5
0.5970733535930596 -0.1507679742584335 1.0
0.6063240051484724 -0.14584668029168077 0.5
0.5923318515480651 -0.16992349209967889 1.0
0.6029249107525589 -0.16213375999595575 1.5
